gene	01_ctrl	02_ctrl	03_ctrl	04_ctrl	05_tx	06_tx	07_tx	08_tx
Gja3	0	0	0	0	0	0	0	0
Gjb2	0	1	0	1	1	0	1	0
Gm32912	0	0	0	0	0	0	0	0
Gjb6	1	1	0	0	0	1	0	1
Cryl1	103	74	52	103	61	82	44	40
Gm23593	0	0	0	0	1	0	0	0
Gm41161	0	0	0	0	0	0	0	0
Ift88	186	218	165	183	101	159	222	105
Il17d	0	0	0	0	5	3	0	4
Eef1akmt1	734	636	715	663	744	767	724	685
1700039M10Rik	6	0	0	0	0	1	0	10
Xpo4	1674	1754	1824	1918	1852	1724	1950	1571
Lats2	147	206	162	143	88	118	134	152
Gm26440	0	0	0	0	0	0	0	0
Gm52140	0	0	0	0	0	1	0	0
Sap18	449	524	489	454	480	544	451	497
Mir3077	0	0	0	0	0	0	0	0
Ska3	317	226	263	172	203	315	213	194
Mrpl57	1333	1077	1266	1339	1104	1254	1336	1221
Zdhhc20	1142	1121	1325	1240	1555	1176	1253	1148
Micu2	773	638	646	557	525	568	580	568
3110083C13Rik	24	6	4	33	10	6	13	8
Fgf9	9	0	0	0	0	0	0	0
Gm33321	0	0	0	0	0	0	0	0
Gm33430	0	0	0	0	0	0	0	0
Gm25614	0	0	0	0	0	0	0	0
n-TTagt2	0	0	0	0	0	0	0	0
Gm33472	0	0	0	0	0	0	0	0
Gm41162	0	0	0	0	0	0	0	0
1700129C05Rik	0	0	0	0	0	0	0	0
Gm5142	0	0	0	0	0	0	0	0
Rcbtb1	713	704	821	710	799	773	622	667
Phf11a	9	13	9	15	1	8	1	7
Phf11b	80	128	96	89	68	66	60	75
Phf11d	60	70	51	75	33	56	82	50
Gm45935	0	0	0	0	0	0	0	0
Phf11c	0	11	5	13	0	7	0	5
Setdb2	2	2	0	6	3	1	9	2
Cab39l	666	624	520	639	651	537	679	539
Cdadc1	443	440	539	444	373	371	418	466
Shisa2	0	0	0	15	1	0	0	0
Atp8a2	1	1	0	0	0	0	3	0
4930563I02Rik	0	0	0	0	0	0	0	0
Gm41164	0	0	0	0	0	0	0	0
Gm33582	0	1	0	1	0	0	1	0
LOC108168164	0	0	3	0	0	0	0	4
Nupl1	1825	1563	1953	1598	1723	1804	1666	1576
Mir719	0	0	0	0	0	0	0	0
Gm38641	7	4	4	8	5	0	7	9
Mtmr6	561	574	458	519	377	367	489	439
Gm34874	0	0	0	0	0	0	0	0
Amer2	0	0	0	0	0	0	0	0
Spata13	607	750	664	623	503	573	522	517
Gm41166	0	0	0	0	0	0	0	0
Gm41165	0	0	0	0	0	0	0	0
Gm34997	0	0	0	0	0	0	0	0
C1qtnf9	1	0	0	2	0	0	0	2
Mipepos	0	0	0	0	1	6	1	0
Mipep	334	344	337	324	284	293	297	278
Tnfrsf19	47	23	72	29	13	25	12	18
Gm41167	0	0	0	0	0	0	0	0
Gm41168	0	0	0	0	0	0	0	0
Sacs	1643	1411	1612	1521	1468	1443	1435	1257
Sgcg	0	1	0	2	0	0	0	1
Gm17778	0	0	0	0	0	0	0	0
1700109G14Rik	0	0	0	0	0	0	0	0
Arl11	0	1	4	1	0	2	1	0
Ebpl	206	191	215	173	200	199	208	232
Gm25716	0	0	0	0	0	0	0	0
Kpna3	4561	4336	3935	4120	4310	4161	3857	3479
Gm41169	0	0	0	0	0	0	0	0
4930556J02Rik	0	0	0	0	0	0	0	0
Spryd7	255	392	284	332	346	358	310	316
Trim13	140	67	136	103	82	71	93	105
Dleu2	36	19	18	15	14	22	22	19
Kcnrg	4	19	5	3	5	15	3	13
Mir16-1	0	0	0	0	3	1	0	0
Mir15a	0	0	0	0	6	1	0	0
Gm35196	0	0	0	1	0	0	0	0
Gm46480	0	6	0	0	0	0	0	0
Gm35247	0	0	0	0	0	0	0	0
Gm41171	0	0	0	0	0	0	0	0
Gm35307	0	0	0	0	0	0	0	0
Gm35419	0	0	0	0	0	0	0	0
Gm35361	0	0	0	0	0	0	0	0
Dleu7	22	57	27	21	12	18	17	52
Gm41173	6	12	0	18	1	3	2	0
Rnaseh2b	1158	1268	1411	1050	1194	1274	1115	1198
Gucy1b2	0	0	0	0	0	0	0	0
Gm46457	19	76	16	6	43	18	24	14
Gm35468	0	0	0	0	0	0	0	0
Gm41172	0	0	0	0	0	0	0	0
Gm4131	0	0	0	0	0	0	0	0
Gm46482	0	0	0	0	0	0	0	0
Gm24625	0	0	0	0	0	0	0	0
Fam124a	2	3	2	2	2	2	1	0
Gm52153	0	0	0	0	0	0	0	0
Gm23816	0	0	0	0	0	0	0	0
Serpine3	0	0	0	0	0	0	0	0
Ints6	1481	1327	1366	1377	1444	1455	1449	1378
4931440J10Rik	0	0	6	0	0	0	0	0
Gm35678	0	0	0	0	0	0	0	0
Gm26536	0	0	0	0	0	0	0	0
Wdfy2	112	93	195	129	70	95	79	157
Mir8098	0	0	0	0	0	0	0	0
Mir6541	0	0	0	0	0	0	0	0
Defb48	0	0	0	0	0	0	0	0
Defb47	0	0	0	0	0	0	0	0
Defb43	0	0	0	0	0	0	0	0
Defb30	0	0	0	0	0	0	1	0
Defb42	4	0	0	0	0	0	0	0
2700070H01Rik	0	0	0	0	0	0	0	1
Gm35908	0	0	0	0	0	0	0	0
Gm36025	0	0	0	0	0	0	0	0
Gm23629	3	2	1	2	2	0	2	0
Ctsb	910	856	789	1005	822	682	651	769
Fdft1	336	445	360	470	330	255	370	279
Gm51283	0	0	0	0	0	1	9	0
Neil2	0	2	6	14	13	4	13	0
Gata4	0	0	0	1	0	0	0	0
Gm4151	0	0	0	0	0	0	0	0
Gm36165	0	0	0	0	0	0	0	0
Gm46458	0	0	0	0	0	0	0	0
Blk	1	1	2	0	0	3	0	0
Fam167a	7	5	4	5	6	3	2	3
Tdh	0	0	0	0	0	0	0	0
Gm17232	0	0	0	0	0	0	0	0
Mtmr9	584	417	466	452	414	480	527	379
Gm15918	0	0	9	0	0	3	1	0
Xkr6	1	0	0	0	9	0	0	0
Gm38524	14	11	11	8	11	4	38	21
Mir598	0	0	0	0	0	0	0	0
Gm36218	0	0	0	0	0	0	0	0
Gm41175	0	0	0	0	0	0	0	0
Pinx1	1890	1770	2324	2002	2038	1954	1949	1902
Sox7	4	5	3	9	4	8	0	2
4930578I06Rik	0	0	0	0	0	0	0	0
Gm36410	0	0	0	0	0	0	0	0
Rp1l1	0	0	0	0	0	0	0	0
Prss55	0	0	0	0	0	0	0	0
Prss51	0	0	0	0	0	0	0	0
4930471C04Rik	0	0	0	0	0	0	0	0
Prss52	0	0	0	0	0	0	0	0
Gm17116	0	0	0	0	1	0	0	0
9630015K15Rik	0	0	0	0	0	0	0	0
Msra	156	155	190	193	150	199	271	192
Gm52129	0	0	0	0	0	0	0	0
Gm52132	0	0	0	0	0	0	0	0
Gm41176	0	0	0	0	0	0	0	0
Gm52131	8	30	0	9	8	3	5	13
Gm52130	0	0	0	0	0	0	0	0
Mir124a-1hg	0	0	0	0	0	0	0	0
Mir124a-1	0	0	0	0	0	0	0	0
Mir3078	0	0	0	0	0	0	0	0
Gm36924	0	0	0	0	0	0	0	0
Kif13b	160	211	147	197	108	97	120	104
Gm26225	248	191	199	212	135	149	156	122
Hmbox1	339	277	303	285	267	203	253	244
Ints9	844	837	931	1025	827	1001	1016	898
Gm52118	0	1	0	0	0	0	0	2
Extl3	356	463	384	372	441	385	366	434
Gm52119	2	1	0	12	5	0	1	1
Gm30008	0	0	0	0	0	0	0	0
Gm41177	0	0	0	0	0	0	0	0
Fzd3	4	9	3	6	7	2	4	18
Fbxo16	3	1	1	0	0	2	0	1
Gm41178	0	0	0	0	0	0	0	0
Zfp395	66	45	98	69	51	21	95	42
Pnoc	0	0	0	0	0	0	0	0
9530047P18Rik	0	0	0	0	0	0	0	0
Elp3	932	1099	995	758	725	818	976	934
Nuggc	0	3	0	0	0	0	0	0
Gm30245	0	0	0	0	0	0	0	0
Scara5	2	3	2	0	0	0	1	0
Pbk	782	713	699	664	670	758	752	620
Esco2	601	663	752	644	590	677	737	429
Ccdc25	1917	1655	1889	1556	1565	1461	1635	1434
Gm41181	0	0	0	0	0	0	0	0
Gm41182	0	0	0	0	0	0	0	0
Scara3	0	3	0	2	2	2	0	0
Clu	92	82	86	100	75	75	79	63
Gulo	0	0	0	0	0	1	0	0
Adam2	0	0	0	0	0	0	0	0
Ephx2	0	1	1	0	1	1	0	0
Chrna2	0	0	0	0	0	0	0	0
Ptk2b	996	746	1140	886	822	997	1008	816
Gm52098	0	0	0	0	0	0	0	0
Gm52099	0	0	0	0	0	0	0	0
1700001G11Rik	13	14	5	38	7	5	16	2
Trim35	1104	1184	1022	1193	984	864	999	880
Gm41183	0	0	0	0	0	0	0	0
Stmn4	0	0	0	0	0	0	0	0
LOC115488419	0	0	0	0	0	0	0	0
Gm41184	0	0	0	0	0	0	0	0
Adra1a	4	4	3	4	4	5	1	2
Dpysl2	401	467	435	558	473	478	442	397
Gm5464	26	0	0	0	1	1	5	0
Pnma2	0	5	0	0	0	0	0	0
Gm24258	0	0	0	0	0	0	0	0
Bnip3l	398	444	469	350	307	226	359	215
Ppp2r2a	6291	5231	6152	6057	5592	5322	5323	4839
Gm52123	0	0	0	0	0	0	0	0
Gm30438	0	0	0	0	0	0	0	0
Gm30806	0	0	0	0	0	0	0	0
Gm20675	0	0	0	0	0	0	0	0
Ebf2	1	0	0	0	0	0	0	0
Gm52149	0	0	0	0	0	0	0	0
Gm6878	0	0	0	0	0	0	0	0
4930438E09Rik	0	0	0	0	0	0	0	0
Gm10860	0	0	0	0	0	0	0	0
Gm38409	0	0	0	0	0	0	0	0
Gm24981	0	0	0	0	0	0	0	0
Cdca2	699	583	660	535	728	581	694	423
Kctd9	131	158	213	123	220	157	186	141
Gnrh1	38	54	53	34	42	74	36	21
Gm52126	0	0	0	0	0	0	0	0
Dock5	422	247	286	258	395	305	251	235
Mir6539	0	0	0	0	0	0	0	0
Gm41188	0	0	0	0	0	0	0	0
Gm41189	0	0	0	0	0	0	0	0
Gm52127	0	0	0	0	0	0	0	0
Gm31107	0	0	0	0	0	0	0	0
Nefl	0	0	0	0	0	0	0	0
Nefm	0	0	0	0	0	0	0	0
A230070E04Rik	0	0	0	0	0	0	0	0
Gm41190	0	1	0	0	2	0	0	0
Gm31227	0	0	0	0	0	0	0	0
Adam7	0	0	0	0	0	0	0	0
Gm41191	0	0	0	0	0	0	0	0
Adamdec1	0	2	0	2	1	1	3	1
Adam28	1	4	7	7	4	2	0	2
Gm31281	0	0	0	0	0	0	0	0
Gm41192	0	0	0	0	0	0	0	0
Stc1	1	8	2	4	1	1	0	5
1700092C10Rik	0	0	0	0	0	0	0	0
Nkx2-6	0	0	0	0	0	0	0	0
Gm31632	0	0	0	0	0	0	0	0
Nkx3-1	0	0	0	0	0	0	0	0
Gm37762	0	0	0	0	0	0	0	1
Slc25a37	779	731	956	780	879	869	827	733
Gm27222	0	0	0	0	0	0	0	0
Gm31896	0	0	0	0	0	0	0	0
Gm31748	0	0	0	0	0	0	0	0
Synb	0	0	0	0	0	0	0	0
Gm41197	0	0	0	0	0	0	0	0
Gm16677	0	0	0	0	1	0	3	0
Entpd4	0	0	0	0	0	0	0	0
Gm16867	30	2	13	10	13	14	39	22
Gm21451	0	0	0	0	0	0	0	0
LOC115488278	0	0	0	0	0	0	0	0
Gm41194	0	0	0	0	0	0	0	0
Entpd4b	0	0	0	0	0	0	0	0
Gm27177	0	0	0	0	0	0	0	0
Loxl2	10	4	2	4	6	7	9	3
Mir6950	0	0	0	0	0	0	0	0
R3hcc1	544	552	558	473	444	485	510	417
Chmp7	389	313	442	362	401	291	457	366
4930480K23Rik	16	9	48	12	31	10	23	32
Tnfrsf10b	455	374	494	423	504	499	493	385
Rhobtb2	234	225	266	263	180	189	247	181
Pebp4	0	0	0	0	0	0	0	0
Gm41198	0	0	0	0	0	0	0	0
Gm33524	0	0	0	0	0	0	0	0
Egr3	174	118	98	91	103	140	190	197
Bin3	324	265	281	239	207	259	220	262
Ccar2	150	136	180	131	112	135	106	103
9930012K11Rik	0	30	8	37	8	14	8	23
Pdlim2	174	267	177	212	236	192	195	244
Sorbs3	3	4	8	6	9	11	7	10
Gm26908	1	0	2	2	2	4	0	1
Ppp3cc	561	538	491	537	525	565	513	442
Gm33790	0	0	0	0	0	0	0	0
Slc39a14	410	402	445	424	384	481	328	452
Piwil2	23	25	38	39	36	14	25	45
Gm24890	18	18	21	8	20	17	14	23
Polr3d	2747	2738	2930	2516	2774	2374	2591	2423
Mir320	0	0	0	0	0	0	0	0
Phyhip	0	0	0	0	0	0	0	0
Bmp1	26	26	19	18	18	24	10	11
Gm52136	0	0	0	0	0	0	0	0
Sftpc	764	757	803	811	690	827	723	690
Lgi3	12	4	5	12	7	2	8	8
Reep4	805	579	916	845	717	803	792	674
Hr	1	0	0	0	0	0	0	0
Nudt18	77	93	128	64	76	70	70	68
Fam160b2	262	237	275	266	233	248	153	183
Dmtn	1	1	0	3	0	5	1	1
Gm38605	0	0	0	0	0	0	0	0
Fgf17	0	0	0	0	0	0	0	0
Npm2	6	15	32	39	68	21	32	24
Gm52133	0	0	0	0	0	0	0	0
Xpo7	2014	1978	2077	2160	2208	2073	2164	1710
Dok2	126	222	226	127	144	164	168	116
Gm34442	0	0	0	0	3	5	8	0
Gm34500	0	0	0	0	0	0	0	0
2410012E07Rik	0	0	0	0	0	0	0	0
Gfra2	3	4	4	7	7	2	2	6
Gm34588	0	0	0	0	0	0	0	0
Gm34703	0	0	0	0	0	0	0	0
Gm34757	0	0	0	0	0	0	0	0
Gm4251	0	0	0	0	0	0	0	0
Gm41203	0	0	0	0	0	0	0	0
4930429C20Rik	0	0	0	0	0	0	0	0
Gm34819	0	0	0	0	0	0	0	0
Gm34998	0	0	0	0	0	0	0	0
4930434J06Rik	0	0	0	0	0	0	0	0
Gm35079	0	0	0	0	0	0	0	0
Gm41204	0	0	0	0	0	0	0	0
Gm41205	0	0	0	0	0	0	0	0
Gm9195	0	0	0	0	0	0	0	0
Gm30500	0	0	0	0	0	0	0	0
Fndc3a	901	793	771	930	670	711	714	704
Gm35218	0	0	0	0	0	0	0	0
Gm4606	0	0	0	0	0	0	0	0
Gm41206	0	0	0	0	0	0	0	0
Gm41207	0	0	0	0	0	0	0	0
Gm41208	0	0	0	0	0	0	0	0
Gm9199	0	0	0	0	0	0	0	0
Cysltr2	36	27	48	33	22	27	64	18
Gm35388	0	0	0	0	0	0	0	0
Rcbtb2	73	75	82	89	70	67	102	62
Gm52109	0	0	0	0	0	1	0	0
Rb1	430	508	471	392	440	359	423	338
Mir687	0	0	0	0	0	0	0	0
Lpar6	118	182	237	227	125	151	131	130
Itm2b	846	854	857	837	731	742	817	752
Gm35450	0	0	0	0	0	0	0	0
Med4	959	986	910	880	963	802	843	796
Nudt15	95	44	36	32	87	60	55	63
Gm41209	0	0	7	0	0	0	0	0
Sucla2	999	1043	975	873	987	910	887	786
Gm24540	0	0	0	0	0	0	0	0
Gm35517	0	0	0	0	0	0	0	0
4933402J15Rik	0	0	0	0	0	0	0	0
Gm41210	0	0	0	0	0	0	0	0
Htr2a	0	0	0	0	1	0	0	0
Esd	1804	2237	2046	1965	1915	1743	1853	1625
Lrch1	193	175	132	226	169	148	133	118
Gm52135	0	0	0	0	0	0	0	0
Gm10847	0	0	0	0	0	0	0	0
Gm4278	0	0	0	0	0	0	0	0
Rubcnl	0	0	0	0	8	1	1	0
LOC115488416	0	0	0	0	0	0	0	0
Lrrc63	0	0	4	1	0	11	0	0
Lcp1	11616	11574	11832	12412	12134	11485	13101	10982
Gm15628	0	0	0	0	0	4	0	0
Cpb2	0	0	0	0	0	0	0	0
Gm35679	0	0	0	0	0	1	0	0
Zc3h13	4270	3612	4354	3653	3794	3434	3617	3058
Gm41212	0	0	0	0	0	0	0	0
Siah3	0	0	1	0	0	0	0	0
Gm35966	0	0	0	0	0	0	0	0
Gm36060	0	0	0	0	0	0	0	0
Cby2	0	0	0	0	0	0	0	0
Gm36219	0	0	0	0	0	0	0	0
Erich6b	0	0	0	0	0	0	0	0
Gm23622	0	0	0	0	0	0	0	0
Cog3	80	59	99	129	92	139	100	89
Slc25a30	11	0	5	4	0	7	0	1
Gm36271	0	0	0	0	0	0	0	0
Gm4285	27	21	30	31	42	41	10	28
Tpt1	7360	7944	7828	7773	6855	7683	8446	6935
Snora31	117	183	115	132	97	110	140	113
Gm52138	1	1	0	0	0	0	0	0
Gtf2f2	2337	2103	2212	2028	2043	1898	1848	1568
Kctd4	0	1	0	0	0	0	0	0
Gm25517	267	261	285	311	197	186	322	190
Gm36429	12	5	0	3	0	9	0	6
Gm36477	0	0	0	0	0	0	0	0
Gpalpp1	489	608	491	460	536	482	567	447
Nufip1	1835	1516	1715	1379	1657	1489	1537	1462
n-TEttc6	17	0	14	8	13	7	6	1
Gm36534	0	0	0	0	0	0	0	0
Gm41214	0	0	0	0	0	0	0	0
Gm36583	0	0	0	0	0	0	0	0
2900040C04Rik	0	0	0	0	0	0	0	0
Gm41215	0	0	0	0	0	0	0	1
Tsc22d1	173	139	182	150	206	198	134	152
4930444M15Rik	0	0	0	0	0	0	0	0
Serp2	87	60	66	38	77	64	51	39
Gm36845	0	0	0	0	0	0	0	0
1700105F02Rik	0	0	0	0	0	0	0	1
1700108F19Rik	0	0	0	0	0	0	0	0
LOC115485926	0	0	0	0	0	0	0	0
4930431P22Rik	0	0	0	0	0	0	0	0
Gm30246	0	0	0	0	0	0	0	0
Gm30365	0	0	0	0	0	0	0	0
Lacc1	17	3	15	21	40	18	16	29
Ccdc122	43	41	42	46	22	23	30	31
Enox1	0	0	7	0	0	1	9	4
Gm41217	0	0	0	0	0	0	0	0
Gm6994	0	0	0	0	0	0	0	0
Gm52115	0	0	0	0	0	0	0	0
Gm30467	0	0	0	0	0	0	0	0
Gm1587	0	0	0	0	0	0	0	0
Dnajc15	2586	2127	2467	2289	2111	2174	2367	2246
Epsti1	314	244	342	266	241	294	368	257
Fam216b	4	2	3	4	5	7	5	5
Gm30608	0	0	0	0	0	0	0	0
Mir1971	0	0	0	0	0	0	0	0
Tnfsf11	40	62	80	102	78	101	59	52
Gm30662	0	0	0	0	0	0	0	0
Akap11	1055	1000	1073	954	1006	960	1171	829
Dgkh	653	587	653	517	495	520	687	511
Gm26251	0	0	0	0	0	0	0	0
Gm30716	0	0	0	0	0	0	0	0
Vwa8	232	261	248	243	237	287	240	221
Gm30970	0	0	0	0	0	0	0	0
Gm4632	0	0	0	0	0	0	0	0
Zfp957	0	0	0	0	0	0	0	0
Rgcc	131	154	137	128	115	145	116	111
Naa16	2038	2044	2142	1856	2102	2049	2184	1822
Mtrf1	60	26	44	27	71	57	88	63
Kbtbd7	41	9	41	51	31	40	10	49
Kbtbd6	51	66	25	71	42	47	23	29
Wbp4	1648	1887	1707	1755	1647	1738	1769	1461
Elf1	1968	2022	2081	2457	1881	1654	1825	1680
n-TEttc4	0	0	3	3	3	0	0	0
Sugt1	3876	3678	3978	3440	3588	3241	3623	3144
Cnmd	0	0	0	0	0	0	0	0
Gm41218	0	0	0	0	0	0	0	0
4930452G13Rik	0	0	0	0	0	0	0	0
Mir759	0	0	0	0	0	0	0	0
LOC115485928	0	0	0	0	0	0	0	0
Pcdh8	0	0	0	0	0	0	0	0
Gm9748	0	0	0	0	0	0	0	0
Gm10845	0	0	0	0	0	0	0	0
Gm6999	0	0	0	0	0	0	0	0
Olfm4	0	0	0	0	0	0	0	0
Gm31776	0	0	0	0	0	0	0	0
Gm31921	0	0	0	0	0	0	0	0
Gm31980	0	0	0	0	0	0	0	0
Gm41219	0	0	0	0	0	0	0	0
Gm24774	0	0	0	0	0	0	0	0
Gm32455	0	0	0	0	0	0	0	0
Gm32498	0	0	0	0	0	0	0	0
Pcdh17	30	25	16	18	14	23	22	26
9630013A20Rik	0	0	0	0	0	0	0	0
Gm32729	0	0	0	0	0	0	0	0
4930529K09Rik	0	0	0	0	0	0	0	0
Gm32815	0	0	0	0	0	0	0	0
Gm41220	0	0	0	0	0	0	0	0
Gm32860	0	0	0	0	0	0	0	0
Gm32913	0	0	0	0	0	0	0	0
Gm32969	0	0	0	0	0	0	0	0
Diaph3	1715	1616	1968	1675	1366	1554	1259	990
Gm33025	0	0	0	0	0	0	0	0
Gm41223	1	12	5	8	1	6	14	8
Gm41222	40	10	18	17	11	1	17	3
Gm23278	0	0	0	0	0	0	0	0
Tdrd3	334	343	259	313	326	263	302	258
LOC115488414	0	0	0	0	0	0	0	0
Gm33203	0	0	0	0	0	0	0	0
Pcdh20	0	0	0	0	0	0	0	0
Gm41225	0	0	0	0	0	0	0	0
Gm25415	0	0	0	0	0	0	0	0
Gm5088	0	0	0	0	0	0	0	0
LOC115488418	0	0	0	0	0	0	0	0
4930474H20Rik	0	0	0	0	0	0	0	0
Gm25495	0	0	0	0	0	0	0	0
Gm41226	0	0	0	0	0	0	0	0
Gm33246	0	0	0	0	0	0	0	0
Gm24127	0	0	0	0	0	0	0	0
Pcdh9	1	0	1	2	1	1	1	3
Gm23509	0	0	0	0	0	0	0	0
Gm23324	0	0	0	0	0	0	0	0
Gm33450	0	0	0	0	0	0	0	0
Gm24680	0	0	0	0	0	0	0	0
Spertl	0	0	0	0	0	0	0	0
Klhl1	0	0	0	0	0	0	0	0
Gm24043	0	0	0	0	0	0	0	0
Gm25133	0	0	0	0	0	1	0	0
Gm33525	0	0	0	0	0	0	0	0
Gm23276	0	0	0	0	0	0	0	0
Dach1	4	10	8	7	9	8	7	2
Gm25831	0	0	0	0	0	0	0	0
Gm33583	1	0	3	4	2	0	0	1
LOC115488420	0	0	0	0	0	0	0	0
Gm26139	0	0	0	0	0	0	0	0
Gm46478	0	0	0	0	0	0	0	0
Gm41228	0	0	0	0	0	0	0	0
Mzt1	162	116	198	143	94	173	155	146
Bora	409	550	464	450	495	421	381	427
Dis3	3741	3691	3843	3277	3452	3315	3551	2857
Pibf1	467	470	319	420	420	299	376	328
Klf5	47	27	33	58	19	22	30	24
Gm41230	0	0	0	0	0	0	0	0
Gm34061	0	0	0	0	0	0	0	0
Gm33880	0	1	0	0	0	0	0	0
Gm22970	0	0	0	0	0	0	0	0
Klf12	5	8	4	0	12	6	18	4
Gm41231	0	0	1	0	0	0	0	0
Gm34199	0	0	0	0	0	0	0	0
Gm26367	0	0	0	0	0	0	0	0
Gm46483	0	0	0	0	0	0	0	0
Gm23538	0	0	0	0	0	0	0	0
Gm46481	0	0	0	0	0	0	0	0
Prr30	0	0	0	0	0	0	0	0
Gm34361	0	0	0	0	0	0	0	0
Tbc1d4	154	168	224	176	151	155	193	95
Commd6	429	386	314	477	382	280	360	319
Uchl3	1411	1508	1822	1655	1608	1588	1789	1519
Gm9922	0	0	0	0	0	0	0	0
Lmo7	162	148	139	161	133	157	159	149
Gm41232	0	0	0	0	0	0	0	0
Gm22347	0	0	0	0	0	0	0	0
Gm41233	0	0	0	0	0	0	0	0
Gm41234	0	0	0	0	0	0	0	0
Gm34589	0	0	0	0	0	0	0	0
Kctd12	31	34	74	32	29	73	82	49
Mir5130	0	0	0	0	0	0	0	0
4933432I03Rik	0	0	0	0	0	0	0	0
Gm34643	0	0	0	0	0	0	0	0
Gm41235	1	0	0	0	6	0	10	0
Acod1	8	12	3	11	2	3	6	1
Gm41236	0	0	0	0	0	0	0	0
Cln5	340	358	385	359	404	290	349	287
Fbxl3	279	232	213	263	222	255	281	202
Mycbp2	4031	3591	3643	3753	3507	3529	3579	3028
Gm34758	15	8	8	9	14	9	1	0
Gm34907	0	0	1	2	5	0	0	0
Scel	9	15	8	17	10	12	8	12
Slain1	213	193	198	178	203	202	199	185
Slain1os	0	0	0	0	0	0	0	0
Gm35197	0	0	0	0	0	0	0	0
Gm35116	0	0	0	0	0	0	0	0
Ednrb	17	11	14	9	10	7	9	5
4930518C04Rik	0	0	0	0	0	0	0	0
4930432J09Rik	0	0	0	0	0	0	0	0
Gm41238	0	0	0	0	0	0	0	0
Gm41237	0	0	0	0	0	0	0	0
Gm35308	0	0	0	0	0	0	0	0
Gm52151	0	0	0	0	0	0	0	0
D130079A08Rik	0	0	0	0	0	0	0	0
Gm35362	0	0	0	0	0	0	0	0
Pou4f1	46	64	38	39	57	36	81	74
Obi1	1002	977	940	958	925	970	845	837
Gm22021	0	0	0	0	0	0	0	0
Gm35680	0	0	0	0	0	0	0	0
D130009I18Rik	0	0	0	0	0	0	0	0
Gm24280	0	0	0	0	0	0	0	0
Rbm26	5372	5190	5173	5062	5224	5035	5071	4769
Gm22290	0	0	0	0	2	3	0	0
Ndfip2	401	425	408	427	410	394	471	407
Gm24207	0	0	0	0	0	0	0	0
5430440P10Rik	0	0	0	0	0	0	0	0
4930449E01Rik	0	0	0	0	0	0	0	0
Gm35909	0	0	0	0	0	0	0	0
9330188P03Rik	0	0	1	0	0	0	0	0
Gm6145	0	0	0	0	0	0	0	0
Mir6390	0	0	0	0	0	0	0	0
Gm35967	0	0	0	0	0	0	0	0
Gm41239	0	0	0	0	0	0	0	0
Spry2	36	6	18	31	10	18	22	24
Trim52	0	0	0	0	0	0	0	0
Gm36107	1	0	1	0	0	0	0	0
Gm41240	1	0	0	0	0	0	0	0
1700128A07Rik	0	0	0	0	0	0	0	0
Gm29871	0	0	0	0	0	0	0	0
Gm41241	0	0	0	0	0	0	0	0
Gm23437	0	0	0	0	0	0	0	0
Gm41242	0	0	0	0	0	0	0	0
Gm30157	0	0	0	0	0	0	0	0
Slitrk1	0	0	0	0	0	0	0	0
Gm30216	0	0	0	0	0	0	0	0
Gm25901	0	0	0	0	0	0	0	0
Gm23242	0	0	0	0	0	0	0	0
Gm25670	0	0	0	0	0	0	0	0
Gm26255	0	0	0	0	0	0	0	0
Slitrk6	0	0	0	0	0	0	0	0
LOC115488373	0	0	0	0	0	0	0	0
Gm30439	0	0	0	1	0	0	0	0
Slitrk5	0	0	0	0	0	0	0	0
Gm52150	0	0	0	0	0	0	0	0
Gm41243	0	0	0	0	0	0	0	0
Gm41244	0	1	0	0	0	0	0	1
4930524C18Rik	0	0	0	0	0	0	0	0
Gm31003	0	0	0	0	0	0	0	0
1700100I10Rik	0	0	0	0	0	0	0	0
Gm31072	0	0	0	0	0	0	0	0
Mir17	20	12	14	10	9	2	26	30
Mir18	3	3	3	5	3	7	3	1
Mir19a	8	9	4	16	19	0	6	11
Mir20a	43	37	32	22	32	56	26	31
Mir19b-1	3	1	3	0	0	3	6	0
Mir17hg	764	588	686	543	695	593	779	613
Mir92-1	0	0	0	0	0	0	0	0
Gpc5	0	0	0	0	7	0	0	4
4930505G20Rik	0	0	0	0	0	0	0	0
Gm52093	0	0	0	0	0	0	0	0
Gpc6	0	1	1	0	1	1	0	0
Gm41246	0	0	0	0	0	0	0	0
Gm52112	0	0	0	0	4	0	0	0
Gm52111	0	0	0	0	0	0	0	0
Gm52110	0	0	0	0	0	0	0	0
Mir6239	0	0	0	0	0	0	0	0
Dct	0	0	0	0	0	0	0	0
n-TFgaa5	0	7	1	0	12	0	0	1
Gm31633	3	2	0	3	19	0	7	4
Tgds	134	118	169	109	173	114	119	105
Gpr180	140	316	187	262	215	256	220	203
Gm31981	0	0	0	0	0	0	0	0
4933431J24Rik	0	0	0	0	0	0	0	0
Gm32045	0	0	0	0	0	0	0	0
Sox21	0	1	2	1	0	5	2	0
Gm4675	0	0	0	0	0	0	0	0
Mir6241	0	0	0	0	0	0	0	0
Gm9376	0	0	0	0	0	0	0	0
Gm23669	0	0	0	0	0	0	0	0
Gm32093	0	0	0	0	0	0	0	0
1700044C05Rik	0	0	0	0	0	0	0	0
Abcc4	382	416	413	489	440	377	416	358
Mir6391	0	0	0	0	0	0	0	0
Gm52104	0	0	0	0	0	0	0	0
Gm41247	0	0	0	0	5	0	0	2
